subject,experiment,session,comparison,channel,n_exact_diff,n_close_diff,mean_abs_diff,max_abs_diff,mean_signed_diff,std_diff,mse_channel,time_compared_samples
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,B28,11110288,0,1.7606407665158433e-18,3.469446951953614e-18,-1.7606407665158433e-18,3.6535663172633627e-19,3.2333413770639095e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,B29,7122124,0,1.7666518908936593e-18,6.938893903907228e-18,-1.7666518908936593e-18,1.5971978728493854e-18,5.672099948632744e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,B3,11035419,0,1.7603120476931892e-18,3.469446951953614e-18,-1.7603120476931892e-18,3.892088696895999e-19,3.2501820494988434e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,B30,10947595,0,1.7602366552196432e-18,3.469446951953614e-18,-1.7602366552196432e-18,4.583707593429961e-19,3.3085368353995096e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,B31,11179510,0,1.760298873443153e-18,3.469446951953614e-18,-1.760298873443153e-18,3.5475556974090187e-19,3.224503638107426e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,B32,11196733,0,1.7602900181563753e-18,3.469446951953614e-18,-1.7602900181563753e-18,3.0165298952240856e-19,3.1896154741087784e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,B4,11229184,0,1.760396391142944e-18,2.6020852139652106e-18,-1.760396391142944e-18,3.1512635216612657e-19,3.198300071778631e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,B5,11229184,0,1.7603747887458e-18,1.951563910473908e-18,-1.7603747887458e-18,4.341463507800343e-20,3.1008042273907784e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,B6,11229184,0,1.76054634679263e-18,2.1684043449710093e-18,-1.76054634679263e-18,9.341153499699186e-20,3.1082491540753705e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,B7,11229184,0,1.7605193851791568e-18,2.1684043449710093e-18,-1.7605193851791568e-18,1.5643166832578903e-19,3.1238993724467854e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,B8,11228844,0,1.76047228212604e-18,1.3877787807814457e-17,-1.76047228212604e-18,3.19596760854362e-19,3.201404745682668e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,B9,11188491,0,1.7603434033076523e-18,3.469446951953614e-18,-1.7603434033076523e-18,3.5376139930143327e-19,3.2239560252044737e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C1,10924517,0,1.7605033709561804e-18,3.469446951953614e-18,-1.7605033709561804e-18,4.670839059858462e-19,3.317539494379069e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C10,11128010,0,1.76030582519997e-18,3.469446951953614e-18,-1.76030582519997e-18,3.692808886266092e-19,3.235044972937805e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C11,11037332,0,1.760409762763924e-18,3.469446951953614e-18,-1.760409762763924e-18,4.0757814707755673e-19,3.265162478809709e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C12,11074107,0,1.760296159702285e-18,3.469446951953614e-18,-1.760296159702285e-18,3.6588105444614535e-19,3.2325115158652344e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C13,11229184,0,1.7603974018434122e-18,2.6020852139652106e-18,-1.7603974018434122e-18,1.4211797368014513e-19,3.119196530859985e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C14,11154429,0,1.760202379196449e-18,3.469446951953614e-18,-1.760202379196449e-18,3.4079580436531225e-19,3.21445419600184e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C15,11229184,0,1.760238257985798e-18,2.6020852139652106e-18,-1.760238257985798e-18,2.84820729947908e-19,3.179561573084936e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C16,11229184,0,1.7604835630835684e-18,2.6020852139652106e-18,-1.7604835630835684e-18,2.5959088524731257e-19,3.1666898035909e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C17,11229184,0,1.7602952408796064e-18,2.6020852139652106e-18,-1.7602952408796064e-18,3.3048776010770844e-19,3.207861494644401e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C18,11229184,0,1.760093410408346e-18,2.6020852139652106e-18,-1.760093410408346e-18,3.19439140859578e-19,3.199970178075987e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C19,11229184,0,1.760388686279139e-18,2.6020852139652106e-18,-1.760388686279139e-18,2.889299142484249e-19,3.1824488221271945e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C2,11229184,0,1.7603166636015386e-18,2.6020852139652106e-18,-1.7603166636015386e-18,2.975389073722236e-19,3.1872441575535096e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C20,11229184,0,1.7604692108144577e-18,2.6020852139652106e-18,-1.7604692108144577e-18,2.213054571508296e-19,3.148227947590417e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C21,11229184,0,1.7604252023128624e-18,2.6020852139652106e-18,-1.7604252023128624e-18,2.3381188232890193e-19,3.1537648892564675e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C22,11229184,0,1.7603356351074093e-18,2.6020852139652106e-18,-1.7603356351074093e-18,2.3510970896077213e-19,3.1540581234766245e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C23,11229184,0,1.760479763790722e-18,2.6020852139652106e-18,-1.760479763790722e-18,2.0587021367687004e-19,3.141671543595997e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C24,11229184,0,1.7604390352863612e-18,2.6020852139652106e-18,-1.7604390352863612e-18,1.3436812379092055e-19,3.117200389651066e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C25,11229184,0,1.760426689216404e-18,2.6020852139652106e-18,-1.760426689216404e-18,2.7304718320989893e-19,3.1736568923642894e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C26,8358731,0,1.763610265561087e-18,6.938893903907228e-18,-1.763610265561087e-18,1.3313892943533652e-18,4.8829186219112003e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C27,7910432,0,1.762765009173908e-18,6.938893903907228e-18,-1.762765009173908e-18,1.4283950179985362e-18,5.1476528050109286e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C28,8260384,0,1.7621285372164603e-18,6.938893903907228e-18,-1.7621285372164603e-18,1.3412376296432512e-18,4.904015360843667e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C29,11229184,0,1.760325630807283e-18,2.6020852139652106e-18,-1.760325630807283e-18,2.885158181424052e-19,3.1819877037954395e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C3,11213819,0,1.7603696413620262e-18,3.469446951953614e-18,-1.7603696413620262e-18,3.073704343923526e-19,3.1933778581676127e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C30,10868253,0,1.760440959628314e-18,3.469446951953614e-18,-1.760440959628314e-18,4.873396071263965e-19,3.33665226501117e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C31,11048686,0,1.7603777758830235e-18,3.469446951953614e-18,-1.7603777758830235e-18,4.0435681094897705e-19,3.262434344383688e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C32,11037854,0,1.7604000987465797e-18,3.469446951953614e-18,-1.7604000987465797e-18,4.096781888438653e-19,3.266844726081357e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C4,11229184,0,1.7603754972516228e-18,2.6020852139652106e-18,-1.7603754972516228e-18,3.3721031831818207e-19,3.212632690104147e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C5,9141521,0,1.7609001424764982e-18,6.938893903907228e-18,-1.7609001424764982e-18,1.1319352807615821e-18,4.3820467916065545e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C6,11229184,0,1.760463057392819e-18,2.6020852139652106e-18,-1.760463057392819e-18,2.6851626559207747e-19,3.1713311613323866e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C7,11229184,0,1.7603254506370528e-18,2.6020852139652106e-18,-1.7603254506370528e-18,3.169402761562002e-19,3.199196830810512e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C8,11229184,0,1.7605283025789688e-18,2.6020852139652106e-18,-1.7605283025789688e-18,2.287585970791446e-19,3.151790399919204e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,C9,11082137,0,1.7601723900899588e-18,3.469446951953614e-18,-1.7601723900899588e-18,3.964506296097569e-19,3.2553799445529713e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D1,11186514,0,1.7602365683226825e-18,3.469446951953614e-18,-1.7602365683226825e-18,2.9532426381355624e-19,3.185649197257433e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D10,11229184,0,1.7603988944938822e-18,2.1684043449710093e-18,-1.7603988944938822e-18,1.2572750872756406e-19,3.1148116741861223e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D11,11229184,0,1.7603935232014592e-18,2.6020852139652106e-18,-1.7603935232014592e-18,2.3633019757351465e-19,3.154837318814782e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D12,11215635,0,1.7604637266318892e-18,3.469446951953614e-18,-1.7604637266318892e-18,2.7659721868347943e-19,3.1757385541700753e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D13,11220571,0,1.7603894683517806e-18,3.469446951953614e-18,-1.7603894683517806e-18,2.791706548984671e-19,3.1769073348403046e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D14,11229184,0,1.760422904371026e-18,2.6020852139652106e-18,-1.760422904371026e-18,2.534433666435701e-19,3.163322342329746e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D15,11049361,0,1.7600849074804444e-18,3.469446951953614e-18,-1.7600849074804444e-18,4.178784381270333e-19,3.2725212705919333e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D16,11229184,0,1.760465568939849e-18,2.6020852139652106e-18,-1.760465568939849e-18,1.621284637117194e-19,3.125524658168228e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D17,11229184,0,1.7605673271188952e-18,2.6020852139652106e-18,-1.7605673271188952e-18,2.1526936314518101e-19,3.145938212027501e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D18,11229184,0,1.7603602033866255e-18,2.6020852139652106e-18,-1.7603602033866255e-18,2.571468763495815e-19,3.164992561683749e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D19,11229184,0,1.7602667201488226e-18,2.6020852139652106e-18,-1.7602667201488226e-18,2.0127891975147304e-19,3.1390521295998125e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D2,11205223,0,1.7603545261185588e-18,3.469446951953614e-18,-1.7603545261185588e-18,2.862874739148972e-19,3.180808575346668e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D20,11229184,0,1.7605270262397928e-18,2.6020852139652106e-18,-1.7605270262397928e-18,2.358182746866833e-19,3.1550656687969326e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D21,11229184,0,1.760331778425419e-18,2.6020852139652106e-18,-1.760331778425419e-18,2.5337511994297404e-19,3.1629669215405164e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D22,11229184,0,1.7604943916036252e-18,2.6020852139652106e-18,-1.7604943916036252e-18,2.2179429874333743e-19,3.1485332138228674e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D23,11229184,0,1.7604291020096024e-18,2.6020852139652106e-18,-1.7604291020096024e-18,1.5085032910041857e-19,3.1218664449920386e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D24,11229184,0,1.7604494495018707e-18,2.1684043449710093e-18,-1.7604494495018707e-18,1.0532591604793952e-19,3.110275812842779e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D25,11229184,0,1.7604258443848465e-18,2.1684043449710093e-18,-1.7604258443848465e-18,1.6278012347941236e-19,3.125596522178072e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D26,11229184,0,1.7602087535047673e-18,2.6020852139652106e-18,-1.7602087535047673e-18,2.552936369764375e-19,3.163509696995464e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D27,11229184,0,1.7604392110297116e-18,2.1684043449710093e-18,-1.7604392110297116e-18,1.6320403232421702e-19,3.125781771897798e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D28,11229184,0,1.7604264838355895e-18,2.1684043449710093e-18,-1.7604264838355895e-18,1.0450935068431042e-19,3.110023609370193e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D29,11228483,0,1.7605395200916274e-18,3.469446951953614e-18,-1.7605395200916274e-18,2.8306286004572043e-19,3.179623984541722e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D3,11229184,0,1.760560973898364e-18,2.6020852139652106e-18,-1.760560973898364e-18,2.241277312714899e-19,3.1498081827388616e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D30,11229184,0,1.760377471743663e-18,2.6020852139652106e-18,-1.760377471743663e-18,1.977078445633105e-19,3.138017234824481e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D31,11229184,0,1.760485182508274e-18,2.1684043449710093e-18,-1.760485182508274e-18,1.159430336848273e-19,3.1127508648912327e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D32,11229184,0,1.7604197980687084e-18,2.1684043449710093e-18,-1.7604197980687084e-18,1.3277153753563896e-19,3.116706146611849e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D4,11229184,0,1.760378906319035e-18,2.6020852139652106e-18,-1.760378906319035e-18,2.4134986876898573e-19,3.15718365296781e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D5,11229184,0,1.7603108152480097e-18,2.6020852139652106e-18,-1.7603108152480097e-18,2.4742602761531344e-19,3.1599138054206056e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D6,11229184,0,1.760238821528991e-18,2.6020852139652106e-18,-1.760238821528991e-18,2.5674529237978534e-19,3.1643588539769524e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D7,11229184,0,1.7604114741347786e-18,2.6020852139652106e-18,-1.7604114741347786e-18,1.9207487723845653e-19,3.135941316731552e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D8,11229184,0,1.7604640134573887e-18,2.6020852139652106e-18,-1.7604640134573887e-18,2.086240339047062e-19,3.142757530201169e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,D9,11229158,0,1.7603806741691424e-18,3.469446951953614e-18,-1.7603806741691424e-18,2.364535310453723e-19,3.154850390332029e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,EXG1,5449146,0,1.765592983846977e-18,6.938893903907228e-18,-1.765592983846977e-18,1.891351557674477e-18,6.694529299327345e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,EXG2,4296718,0,1.753897039211445e-18,1.3877787807814457e-17,-1.753897039211445e-18,2.4964178608957344e-18,9.308256960353916e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,EXG3,2735333,0,1.7700859815194093e-18,1.3877787807814457e-17,-1.7700859815194093e-18,3.202672405296883e-18,1.3390314917621645e-35,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,EXG4,5423154,0,1.7572468590962277e-18,6.938893903907228e-18,-1.7572468590962277e-18,1.890890644049808e-18,6.663383951558659e-36,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,EXG5,0,0,0.0,0.0,0.0,0.0,0.0,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,EXG6,0,0,0.0,0.0,0.0,0.0,0.0,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,EXG7,0,0,0.0,0.0,0.0,0.0,0.0,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,EXG8,0,0,0.0,0.0,0.0,0.0,0.0,11229184
LTP606,ValueCourier,1,BIDS vs PYEDFLIB,Status,11229184,11229184,6815744.0,6815744.0,6815744.0,0.0,46454366273536.0,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A1,11018054,0,1.7927062371362345e-18,5.551115123125783e-17,-1.7927062371362345e-18,1.3950716236077152e-18,5.160020487662621e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A10,11229184,0,1.7602808374963008e-18,2.1684043449710093e-18,-1.7602808374963008e-18,2.0950278472388676e-19,3.142480043663741e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A11,11229184,0,1.7606092693850232e-18,2.1684043449710093e-18,-1.7606092693850232e-18,2.279537314158053e-19,3.1517079031108526e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A12,11229184,0,1.760487068120923e-18,1.951563910473908e-18,-1.760487068120923e-18,1.3147649724170111e-19,3.116600786347951e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A13,11229184,0,1.7604368368503128e-18,2.6020852139652106e-18,-1.7604368368503128e-18,1.9348929229258336e-19,3.13657596277142e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A14,11229184,0,1.7604389320325758e-18,2.6020852139652106e-18,-1.7604389320325758e-18,2.0015998256887897e-19,3.1392092520379695e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A15,11229184,0,1.7602973776316362e-18,2.1684043449710093e-18,-1.7602973776316362e-18,1.3200720243810815e-19,3.116072759192348e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A16,11229184,0,1.760276936788309e-18,2.6020852139652106e-18,-1.760276936788309e-18,2.4694860252177136e-19,3.1595585064762885e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A17,11229184,0,1.760437461705082e-18,1.951563910473908e-18,-1.760437461705082e-18,1.351783841152118e-19,3.1174132521066326e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A18,11221287,0,1.759479840627522e-18,3.469446951953614e-18,-1.759479840627522e-18,3.425069358546293e-19,3.2130803106831777e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A19,10870616,0,1.760337764660456e-18,3.469446951953614e-18,-1.760337764660456e-18,4.857572601980187e-19,3.3347491615248566e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A2,11046140,0,1.760554008012305e-18,3.469446951953614e-18,-1.760554008012305e-18,3.883022946449128e-19,3.250329087154697e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A20,11225454,0,1.760449881049562e-18,3.469446951953614e-18,-1.760449881049562e-18,3.0032456718939944e-19,3.1893786293449177e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A21,11221631,0,1.7604412685952837e-18,3.469446951953614e-18,-1.7604412685952837e-18,3.2082022689649445e-19,3.2020790781592896e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A22,11222793,0,1.7605925489898822e-18,1.3877787807814457e-17,-1.7605925489898822e-18,3.3893871594371424e-19,3.2145655767242655e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A23,11229184,0,1.760441142749797e-18,2.1684043449710093e-18,-1.760441142749797e-18,7.909755065568548e-20,3.10540943960594e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A24,11229184,0,1.7603633305292217e-18,2.6020852139652106e-18,-1.7603633305292217e-18,2.7410816225360995e-19,3.174014340085986e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A25,11034422,0,1.7603019631128494e-18,3.469446951953614e-18,-1.7603019631128494e-18,4.197199229840713e-19,3.2748278150887064e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A26,11229184,0,1.760502065347268e-18,2.6020852139652106e-18,-1.760502065347268e-18,2.013962296338133e-19,3.139927963402712e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A27,11229184,0,1.760401138056759e-18,2.1684043449710093e-18,-1.760401138056759e-18,1.4367232619047124e-19,3.1196539041845135e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A28,11229184,0,1.7604732454697386e-18,2.1684043449710093e-18,-1.7604732454697386e-18,1.545258371161303e-19,3.1231442823511955e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A29,11229184,0,1.7605066332128952e-18,2.6020852139652106e-18,-1.7605066332128952e-18,1.8561400947764977e-19,3.1338361661009714e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A3,11229184,0,1.7603401591544706e-18,2.6020852139652106e-18,-1.7603401591544706e-18,2.6103943426547664e-19,3.166939062173627e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A30,11229184,0,1.760414900195469e-18,2.6020852139652106e-18,-1.760414900195469e-18,2.7472424359679747e-19,3.174534030850055e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A31,11048364,0,1.7607139319459865e-18,3.469446951953614e-18,-1.7607139319459865e-18,4.195335745782212e-19,3.276121970347076e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A32,11229184,0,1.7605584443185176e-18,2.6020852139652106e-18,-1.7605584443185176e-18,2.3074587475326054e-19,3.152809694576886e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A4,11229184,0,1.7604228850605905e-18,2.6020852139652106e-18,-1.7604228850605905e-18,2.5954962916400724e-19,3.166454744244226e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A5,11229184,0,1.76041075869634e-18,1.951563910473908e-18,-1.76041075869634e-18,2.8199171835027816e-20,3.099841232626004e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A6,11229184,0,1.7602982236253087e-18,1.843143693225357e-18,-1.7602982236253087e-18,3.438418139544386e-20,3.0998321080286514e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A7,11229184,0,1.7603754507316705e-18,1.843143693225357e-18,-1.7603754507316705e-18,2.7311509176427933e-20,3.0996676460722264e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A8,11229184,0,1.7604043711804567e-18,1.951563910473908e-18,-1.7604043711804567e-18,4.581968016308143e-20,3.101122993161506e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,A9,11229184,0,1.7603697933515606e-18,1.843143693225357e-18,-1.7603697933515606e-18,3.967842702538283e-20,3.100476186915825e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B1,11145094,0,1.7602578966988053e-18,3.469446951953614e-18,-1.7602578966988053e-18,3.6329177034150496e-19,3.2304887732883666e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B10,11229184,0,1.7604265576051305e-18,2.1684043449710093e-18,-1.7604265576051305e-18,2.176740319728957e-19,3.1464836489167875e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B11,11229184,0,1.76048051837098e-18,2.1684043449710093e-18,-1.76048051837098e-18,2.2115195055640963e-19,3.148199840798659e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B12,11229184,0,1.7605134896244356e-18,2.6020852139652106e-18,-1.7605134896244356e-18,2.92041681675344e-19,3.184696090985371e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B13,11229184,0,1.760373869833547e-18,2.1684043449710093e-18,-1.760373869833547e-18,1.4143136347382278e-19,3.118918992166801e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B14,11229184,0,1.7603877979991012e-18,2.6020852139652106e-18,-1.7603877979991012e-18,3.021964343751561e-19,3.190287884293183e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B15,11229184,0,1.7603490998861546e-18,2.1684043449710093e-18,-1.7603490998861546e-18,1.9757787857591968e-19,3.137865971572555e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B16,11140417,0,1.7602612374041645e-18,3.469446951953614e-18,-1.7602612374041645e-18,3.5301839508342456e-19,3.223141611174917e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B17,11229184,0,1.76045793583251e-18,2.6020852139652106e-18,-1.76045793583251e-18,2.282970664288416e-19,3.1513316943756755e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B18,11229184,0,1.760356794811874e-18,2.6020852139652106e-18,-1.760356794811874e-18,2.619307603120177e-19,3.1674637682379665e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B19,11229184,0,1.7602012662581623e-18,2.6020852139652106e-18,-1.7602012662581623e-18,2.954881669106348e-19,3.185621754521045e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B2,11229184,0,1.7604744897859327e-18,2.1684043449710093e-18,-1.7604744897859327e-18,1.3106476428378413e-19,3.116448401623804e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B20,11229184,0,1.7603258332297728e-18,2.6020852139652106e-18,-1.7603258332297728e-18,2.1498506776423725e-19,3.1449656184976865e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B21,11229184,0,1.7602628401703196e-18,2.6020852139652106e-18,-1.7602628401703196e-18,3.293301683600757e-19,3.206983626276555e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B22,11229184,0,1.7603064045130382e-18,2.6020852139652106e-18,-1.7603064045130382e-18,2.0060681559768365e-19,3.138921732233862e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B23,11229042,0,1.760431690619225e-18,3.469446951953614e-18,-1.760431690619225e-18,3.357010721578755e-19,3.2118149471844094e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B24,11229184,0,1.7605156234275698e-18,2.6020852139652106e-18,-1.7605156234275698e-18,2.0671517133954394e-19,3.142146422394502e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B25,11204939,0,1.7604280595006605e-18,3.469446951953614e-18,-1.7604280595006605e-18,2.8414625470721487e-19,3.179846046741399e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B26,11229184,0,1.7606725303720556e-18,2.6020852139652106e-18,-1.7606725303720556e-18,3.1954636365810323e-19,3.202077637733853e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B27,10941375,0,1.7603182224996264e-18,3.469446951953614e-18,-1.7603182224996264e-18,4.607111120058419e-19,3.310974973189904e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B28,11110288,0,1.7606407665158433e-18,3.469446951953614e-18,-1.7606407665158433e-18,3.6535663172633627e-19,3.2333413770639095e-36,11229184
LTP606,ValueCourier,1,CMLReader vs PYEDFLIB,B29,7122124,0,1.7666518908936593e-18,6.938893903907228e-18,-1.7666518908936593e-18,1.5971978728493854e-18,5.672099948632744e-36,11229184
