Saved path: florist, gelateria, music_store, pharmacy, bakery, party_store, gym, burger_joint, toy_store, noodle_house, grocery_store, cafe, tech_shop, pizzeria, pet_store : 54390
Saved path: hardware_store, gym, craft_shop, florist, bank, pharmacy, bakery, jewelry_store, barber_shop, toy_store, grocery_store, tech_shop, dentist, cafe, burger_joint : 64963
Saved path: hardware_store, gym, burger_joint, noodle_house, clothing_store, tech_shop, pizzeria, craft_shop, pet_store, gelateria, bank, music_store, bakery, party_store, bike_shop : 60597
Saved path: bookstore, dentist, pizzeria, craft_shop, pet_store, pharmacy, bakery, party_store, jewelry_store, gym, toy_store, noodle_house, clothing_store, grocery_store, tech_shop : 56407
Saved path: tech_shop, cafe, burger_joint, hardware_store, pet_store, bank, music_store, jewelry_store, party_store, bakery, barber_shop, salon, toy_store, noodle_house, clothing_store : 64530
Saved path: bookstore, tech_shop, pizzeria, craft_shop, gelateria, bank, music_store, jewelry_store, party_store, bakery, gym, toy_store, salon, noodle_house, clothing_store : 67207
Saved path: burger_joint, hardware_store, bike_shop, bakery, barber_shop, salon, clothing_store, grocery_store, cafe, dentist, florist, music_store, bank, pet_store, bookstore : 61569
Saved path: tech_shop, grocery_store, salon, hardware_store, bike_shop, party_store, bakery, bank, pet_store, craft_shop, gym, burger_joint, bookstore, cafe, dentist : 65092
Saved path: craft_shop, pet_store, florist, music_store, gelateria, pharmacy, party_store, barber_shop, toy_store, noodle_house, clothing_store, grocery_store, bookstore, dentist, pizzeria : 57982
Saved path: tech_shop, dentist, florist, music_store, bank, gelateria, pet_store, bookstore, burger_joint, hardware_store, party_store, barber_shop, salon, noodle_house, clothing_store : 67264
Saved path: florist, gelateria, jewelry_store, party_store, bakery, barber_shop, noodle_house, clothing_store, toy_store, hardware_store, burger_joint, bookstore, pizzeria, craft_shop, pet_store : 62191
Saved path: bike_shop, bakery, pharmacy, gelateria, florist, pet_store, craft_shop, gym, burger_joint, bookstore, cafe, tech_shop, grocery_store, salon, barber_shop : 47254
Saved path: gym, craft_shop, florist, gelateria, pharmacy, bakery, bike_shop, barber_shop, toy_store, noodle_house, clothing_store, grocery_store, dentist, cafe, hardware_store : 48031
Saved path: burger_joint, bookstore, clothing_store, tech_shop, pizzeria, craft_shop, florist, music_store, bank, barber_shop, jewelry_store, bike_shop, bakery, hardware_store, gym : 68917
Saved path: florist, dentist, clothing_store, noodle_house, salon, toy_store, burger_joint, bakery, party_store, jewelry_store, bike_shop, gym, pet_store, bank, gelateria : 69008
Saved path: pharmacy, gelateria, music_store, florist, pet_store, craft_shop, pizzeria, tech_shop, cafe, grocery_store, clothing_store, noodle_house, salon, gym, party_store : 57525
Saved path: grocery_store, tech_shop, cafe, hardware_store, gym, florist, music_store, bank, gelateria, pharmacy, party_store, bike_shop, barber_shop, toy_store, clothing_store : 58278
Saved path: florist, bookstore, clothing_store, noodle_house, toy_store, salon, barber_shop, jewelry_store, hardware_store, gym, craft_shop, pet_store, gelateria, bank, music_store : 66174
Saved path: jewelry_store, party_store, pharmacy, gelateria, bank, music_store, florist, pet_store, craft_shop, gym, bookstore, cafe, tech_shop, toy_store, barber_shop : 65428
Saved path: bank, gelateria, florist, pet_store, dentist, clothing_store, tech_shop, cafe, burger_joint, gym, hardware_store, jewelry_store, party_store, bakery, pharmacy : 62760
Saved path: pizzeria, tech_shop, cafe, bookstore, grocery_store, clothing_store, noodle_house, toy_store, gym, hardware_store, bakery, party_store, jewelry_store, gelateria, pet_store : 56100
Saved path: gym, florist, pet_store, craft_shop, pizzeria, dentist, cafe, bookstore, clothing_store, noodle_house, toy_store, salon, jewelry_store, party_store, hardware_store : 59544
Saved path: pharmacy, gelateria, pet_store, craft_shop, pizzeria, dentist, bookstore, tech_shop, clothing_store, toy_store, hardware_store, party_store, jewelry_store, bike_shop, bakery : 55932
Saved path: cafe, bookstore, grocery_store, noodle_house, salon, barber_shop, jewelry_store, gelateria, bank, music_store, florist, gym, craft_shop, pizzeria, dentist : 67293
Saved path: hardware_store, jewelry_store, bakery, barber_shop, noodle_house, grocery_store, bookstore, cafe, dentist, pizzeria, craft_shop, music_store, bank, pet_store, gym : 69604
Saved path: bookstore, dentist, tech_shop, noodle_house, toy_store, barber_shop, bike_shop, bakery, pharmacy, music_store, bank, florist, gym, hardware_store, burger_joint : 60323
Saved path: bakery, bike_shop, jewelry_store, party_store, hardware_store, salon, noodle_house, clothing_store, burger_joint, cafe, tech_shop, pizzeria, florist, gelateria, bank : 64998
Saved path: cafe, bookstore, gym, florist, bank, gelateria, pharmacy, bike_shop, hardware_store, salon, toy_store, clothing_store, tech_shop, pizzeria, dentist : 60564
Saved path: gelateria, bakery, party_store, bike_shop, barber_shop, clothing_store, grocery_store, bookstore, cafe, tech_shop, pizzeria, craft_shop, gym, florist, music_store : 57386
Saved path: pharmacy, party_store, salon, toy_store, clothing_store, tech_shop, bookstore, cafe, dentist, craft_shop, pet_store, florist, gelateria, bank, music_store : 62923
Saved path: salon, toy_store, clothing_store, dentist, pizzeria, craft_shop, gym, pet_store, florist, music_store, pharmacy, bakery, bike_shop, jewelry_store, barber_shop : 62184
Saved path: gym, hardware_store, burger_joint, bookstore, noodle_house, salon, barber_shop, jewelry_store, bike_shop, bakery, pharmacy, music_store, bank, pet_store, pizzeria : 71136
Saved path: pizzeria, dentist, bookstore, cafe, tech_shop, grocery_store, clothing_store, noodle_house, salon, jewelry_store, party_store, bike_shop, gelateria, florist, pet_store : 60292
Saved path: pet_store, florist, gelateria, pharmacy, bakery, party_store, jewelry_store, bike_shop, barber_shop, toy_store, gym, burger_joint, bookstore, dentist, pizzeria : 63604
Saved path: bakery, party_store, jewelry_store, barber_shop, salon, toy_store, burger_joint, cafe, grocery_store, dentist, pizzeria, florist, bank, music_store, pharmacy : 65260
Saved path: pizzeria, dentist, cafe, bookstore, burger_joint, hardware_store, toy_store, noodle_house, salon, barber_shop, jewelry_store, bike_shop, pharmacy, pet_store, craft_shop : 61439
Saved path: grocery_store, noodle_house, barber_shop, jewelry_store, party_store, bakery, music_store, gelateria, florist, gym, burger_joint, cafe, dentist, pizzeria, tech_shop : 59328
Saved path: jewelry_store, party_store, hardware_store, toy_store, salon, noodle_house, clothing_store, grocery_store, tech_shop, pizzeria, craft_shop, music_store, bank, bakery, bike_shop : 63879
Saved path: burger_joint, bookstore, cafe, grocery_store, dentist, craft_shop, music_store, bank, gelateria, jewelry_store, party_store, bike_shop, barber_shop, salon, hardware_store : 67023
Saved path: hardware_store, bookstore, cafe, tech_shop, pizzeria, craft_shop, florist, gelateria, pharmacy, bakery, party_store, jewelry_store, bike_shop, barber_shop, toy_store : 57792
Saved path: bike_shop, jewelry_store, party_store, hardware_store, burger_joint, toy_store, noodle_house, grocery_store, tech_shop, cafe, dentist, pet_store, florist, bank, music_store : 65111
Saved path: noodle_house, clothing_store, grocery_store, burger_joint, hardware_store, gym, pizzeria, pet_store, florist, gelateria, bank, pharmacy, bakery, barber_shop, toy_store : 61229
Saved path: bank, gelateria, florist, craft_shop, gym, bookstore, tech_shop, grocery_store, salon, hardware_store, party_store, jewelry_store, bike_shop, bakery, pharmacy : 62226
